  51, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  36.000000
  52, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  53, 34.000000, 4268.666667, 31.940000, min=24.00, smin=-17074.67,    8, 40.000000,  26,  34.000000
  54, 34.000000, 4268.666667, 32.005000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  55, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  56, 33.000000, 2134.333333, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  57, 32.000000, 0.000000, 31.995000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  32.000000
  58, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  32.000000
  59, 34.000000, 4268.666667, 31.995000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  34.000000
  60, 40.000000, 17074.666667, 32.055000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  40.000000
  61, 33.000000, 2134.333333, 31.975000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  62, 32.000000, 0.000000, 32.000000, min=32.00, smin= 0.00,    8, 40.000000,  26,  32.000000
  63, 33.000000, 2134.333333, 31.985000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  64, 33.000000, 2134.333333, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  65, 34.000000, 4268.666667, 32.020000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  66, 33.000000, 2134.333333, 32.005000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  33.000000
  67, 34.000000, 4268.666667, 32.005000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  68, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  32.000000
  69, 34.000000, 4268.666667, 32.030000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  70, 32.000000, 0.000000, 31.965000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  32.000000
  71, 35.000000, 6403.000000, 31.990000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  35.000000
  72, 33.000000, 2134.333333, 31.995000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  73, 34.000000, 4268.666667, 32.005000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  34.000000
  74, 34.000000, 4268.666667, 32.000000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  75, 33.000000, 2134.333333, 32.000000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  33.000000
  76, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  32.000000
  77, 34.000000, 4268.666667, 31.990000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  34.000000
  78, 34.000000, 4268.666667, 32.025000, min=32.00, smin= 0.00,    8, 40.000000,  26,  34.000000
  79, 35.000000, 6403.000000, 32.000000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  35.000000
  80, 33.000000, 2134.333333, 31.980000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  33.000000
  81, 34.000000, 4268.666667, 32.005000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  82, 32.000000, 0.000000, 31.985000, min=29.00, smin=-6403.00,    8, 40.000000,  26,  32.000000
  83, 35.000000, 6403.000000, 32.020000, min=32.00, smin= 0.00,    8, 40.000000,  26,  35.000000
  84, 32.000000, 0.000000, 31.975000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  32.000000
  85, 33.000000, 2134.333333, 31.920000, min=24.00, smin=-17074.67,    8, 40.000000,  26,  33.000000
  86, 33.000000, 2134.333333, 31.980000, min=29.00, smin=-6403.00,    8, 40.000000,  26,  33.000000
  87, 34.000000, 4268.666667, 31.980000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  34.000000
  88, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  36.000000
  89, 32.000000, 0.000000, 32.000000, min=32.00, smin= 0.00,    8, 40.000000,  26,  32.000000
  90, 38.000000, 12806.000000, 32.050000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  38.000000
  91, 33.000000, 2134.333333, 32.005000, min=32.00, smin= 0.00,    8, 40.000000,  26,  33.000000
  92, 34.000000, 4268.666667, 32.010000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
  93, 33.000000, 2134.333333, 32.010000, min=32.00, smin= 0.00,    8, 40.000000,  26,  33.000000
  94, 40.000000, 17074.666667, 32.035000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  40.000000
  95, 34.000000, 4268.666667, 32.010000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  34.000000
  96, 33.000000, 2134.333333, 32.000000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  33.000000
  97, 33.000000, 2134.333333, 31.995000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  98, 33.000000, 2134.333333, 32.005000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  33.000000
  99, 35.000000, 6403.000000, 32.010000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  35.000000
 100, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
 101, 32.000000, 0.000000, 31.985000, min=29.00, smin=-6403.00,    8, 40.000000,  26,  32.000000
 102, 32.000000, 0.000000, 31.995000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  32.000000
 103, 34.000000, 4268.666667, 32.010000, min=31.00, smin=-2134.33,    8, 40.000000,  26,  34.000000
 104, 34.000000, 4268.666667, 31.995000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  34.000000
 105, 36.000000, 8537.333333, 32.020000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  36.000000
 106, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,    8, 40.000000,  26,  32.000000
 107, 34.000000, 4268.666667, 32.025000, min=32.00, smin= 0.00,    8, 40.000000,  26,  34.000000
 108, 33.000000, 2134.333333, 32.005000, min=32.00, smin= 0.00,    8, 40.000000,  26,  33.000000
 109, 36.000000, 8537.333333, 32.045000, min=28.00, smin=-8537.33,    8, 40.000000,  26,  36.000000
 110, 44.000000, 25612.000000, 32.045000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  44.000000
 111, 34.000000, 4268.666667, 31.995000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 112, 33.000000, 2134.333333, 32.005000, min=32.00, smin= 0.00,  110, 44.000000,  61,  33.000000
 113, 34.000000, 4268.666667, 32.005000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 114, 36.000000, 8537.333333, 32.030000, min=32.00, smin= 0.00,  110, 44.000000,  61,  36.000000
 115, 33.000000, 2134.333333, 32.000000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  33.000000
 116, 34.000000, 4268.666667, 32.005000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 117, 33.000000, 2134.333333, 31.995000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  33.000000
 118, 40.000000, 17074.666667, 32.105000, min=32.00, smin= 0.00,  110, 44.000000,  61,  40.000000
 119, 34.000000, 4268.666667, 32.030000, min=32.00, smin= 0.00,  110, 44.000000,  61,  34.000000
 120, 33.000000, 2134.333333, 31.970000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  33.000000
 121, 34.000000, 4268.666667, 32.010000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 122, 33.000000, 2134.333333, 32.010000, min=32.00, smin= 0.00,  110, 44.000000,  61,  33.000000
 123, 33.000000, 2134.333333, 31.990000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  33.000000
 124, 32.000000, 0.000000, 31.975000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  32.000000
